latitude, longitude, altitude 
55.3678, 10.4310772, 65.93091707172785 
55.3678002, 10.4310816, 65.91690936111658 
55.3678005, 10.4310851, 65.889903052348 
55.3678007, 10.4310893, 65.84889568088093 
55.367801, 10.431094, 65.90388733704575 
55.3678012, 10.4310982, 65.87787996554759 
55.3678013, 10.4311029, 65.86887187051582 
55.3678017, 10.4311072, 65.80986408055986 
55.3678014, 10.431111, 65.71785800946836 
55.3678012, 10.4311148, 65.7168518139466 
55.3678012, 10.4311195, 65.75884384327405 
55.3678011, 10.4311234, 65.681837353719 
55.3678012, 10.4311278, 65.7048297673639 
55.3678016, 10.4311318, 65.73282248609092 
55.3678016, 10.4311357, 65.68581587207798 
55.3678018, 10.4311398, 65.58780867002974 
55.3678023, 10.4311445, 65.66280007715729 
55.3678028, 10.4311488, 65.63679216262972 
55.3678037, 10.4311535, 65.65178307202738 
55.3678041, 10.4311576, 65.64577562106918 
55.3678041, 10.431162, 65.53976815901234 
55.3678046, 10.4311665, 65.52875990522958 
55.3678052, 10.4311712, 65.66375118781751 
55.3678053, 10.4311752, 65.59474427966165 
55.3678057, 10.4311796, 65.58373631984352 
55.367806, 10.4311839, 65.6327286540275 
55.367806, 10.4311883, 65.58572119187765 
55.3678059, 10.4311932, 65.55171300616428 
55.3678061, 10.4311979, 65.60070478634574 
55.3678062, 10.4312029, 65.6616961821485 
55.3678057, 10.4312074, 65.63368917246949 
55.3678061, 10.4312109, 65.67668273890101 
55.3678054, 10.4312145, 65.64067750441774 
55.367805, 10.431219, 65.63367037027483 
55.3678049, 10.4312232, 65.72366337162907 
55.3678043, 10.4312283, 65.6096554687263 
55.3678041, 10.431233, 65.61464774648967 
55.367804, 10.4312367, 65.63664159579139 
55.3678036, 10.4312413, 65.57363429197791 
55.3678032, 10.431246, 65.62162681855041 
55.3678032, 10.43125, 65.6516200345926 
55.367803, 10.4312542, 65.59461316027819 
55.3678029, 10.431259, 65.63460514392494 
55.3678022, 10.4312619, 65.59260109652001 
55.3678009, 10.4312661, 65.56859559086774 
55.3678005, 10.4312702, 65.62858913495984 
55.3678, 10.4312738, 65.6605836514708 
55.3677996, 10.4312784, 65.59957634753479 
55.367799, 10.4312826, 65.66856997084305 
55.3677982, 10.4312864, 65.60756452139867 
55.3677975, 10.4312903, 65.77555877791481 
55.3677964, 10.4312939, 65.77755404093156 
55.3677954, 10.4312979, 65.72954850110125 
55.3677948, 10.4313028, 65.83254093713023 
55.3677942, 10.4313071, 65.90753439076046 
55.367793, 10.4313104, 65.9625302869645 
55.3677912, 10.4313136, 66.17552709931108 
55.3677899, 10.4313172, 66.38252261110482 
55.3677889, 10.4313216, 66.39151639278202 
55.3677879, 10.4313263, 66.37250966563144 
55.367786, 10.4313305, 66.24050490629894 
55.3677851, 10.4313345, 66.24249924192432 
55.3677845, 10.4313387, 66.13549286505807 
55.367783, 10.4313431, 66.1294872687742 
55.367782, 10.431347, 66.06848189838809 
55.3677807, 10.4313512, 65.97147639243842 
55.3677803, 10.431355, 66.04147044510054 
55.3677796, 10.4313592, 66.08446419259285 
55.3677791, 10.4313629, 66.15445853926173 
55.3677785, 10.4313672, 66.3334519927011 
55.3677777, 10.4313718, 66.35444518614887 
55.3677767, 10.4313764, 66.31543862842412 
55.3677764, 10.4313798, 66.25343323502742 
55.3677755, 10.4313829, 66.31442909697489 
55.3677742, 10.4313869, 66.29842393012386 
55.3677737, 10.4313908, 66.36241793750116 
55.3677724, 10.4313951, 66.26241226179755 
55.3677718, 10.4313994, 66.29940571513573 
55.3677713, 10.4314034, 66.34739955286831 
55.3677712, 10.4314083, 65.94039136642022 
55.3677701, 10.4314135, 65.8613839153293 
55.3677697, 10.4314175, 65.78337762860113 
55.3677687, 10.4314217, 65.93537174916158 
55.3677673, 10.4314264, 65.94436551933256 
55.3677675, 10.4314302, 65.8633588252709 
55.3677672, 10.4314342, 65.68335241407485 
55.3677672, 10.4314383, 65.7063454599949 
55.367767, 10.4314427, 65.74033824590636 
55.3677661, 10.4314473, 65.69033156352091 
55.3677657, 10.4314521, 65.70732391979328 
55.3677652, 10.431456, 65.7163179269878 
55.3677654, 10.4314598, 65.71331123284256 
55.3677662, 10.4314636, 65.82130379216008 
55.3677663, 10.4314677, 65.9802967135683 
55.3677659, 10.4314723, 66.08728940899809 
55.3677659, 10.4314766, 66.08928211557128 
55.3677656, 10.4314794, 66.17327773962019 
55.3677663, 10.4314827, 66.10227127137027 
55.3677669, 10.4314878, 66.1222618744496 
55.3677668, 10.4314925, 66.08125402692826 
55.3677665, 10.431497, 66.04924676746866 
55.3677663, 10.4315019, 66.1072387051048 
55.3677671, 10.431505, 66.1242324515978 
55.3677668, 10.4315091, 66.02722587056573 
55.367767, 10.431514, 66.00621731046246 
55.3677678, 10.4315179, 66.00620969997482 
55.3677684, 10.4315221, 65.95620182946425 
55.3677681, 10.4315266, 65.96319456990534 
55.3677673, 10.4315306, 65.91618878055064 
55.3677673, 10.4315347, 65.89618182616712 
55.3677674, 10.4315396, 65.87817339038875 
55.3677687, 10.4315431, 65.8961658361637 
55.367771, 10.4315461, 65.84115788575089 
55.3677731, 10.431549, 65.7721503537783 
55.3677745, 10.4315518, 65.79514386239796 
55.3677725, 10.4315559, 65.78213939650568 
55.3677721, 10.4315601, 65.76113277012408 
55.3677725, 10.4315636, 65.7851263356552 
55.3677722, 10.4315675, 65.75112009368782 
55.3677712, 10.4315724, 65.79011302648573 
55.3677695, 10.4315763, 65.70710852648747 
55.3677702, 10.431581, 65.61409968322134 
55.3677703, 10.4315861, 65.66609090801208 
55.3677697, 10.43159, 65.62308503926761 
55.3677685, 10.4315934, 65.39708076520125 
55.3677676, 10.4315992, 65.39007204686075 
55.3677658, 10.4316021, 65.29406936745524 
55.3677667, 10.4316067, 65.11806044487602 
55.3677661, 10.4316115, 65.23505304944737 
55.3677655, 10.4316151, 65.19404768950693 
55.3677616, 10.431619, 65.01304592677387 
55.3677637, 10.4316244, 65.16003415401929 
55.3677621, 10.4316279, 65.09803020794305 
55.3677595, 10.4316313, 64.91602767574022 
55.3677593, 10.431635, 64.96602164841401 
55.3677589, 10.4316392, 64.89901502179586 
55.3677595, 10.4316428, 64.7770081686646 
55.3677608, 10.4316477, 64.90799823937127 
55.3677597, 10.4316515, 64.81899316221643 
55.3677574, 10.4316553, 64.66798957816711 
55.367755, 10.4316606, 64.69798357409296 
55.3677537, 10.431665, 64.68497772796833 
55.3677543, 10.4316693, 64.66496968737852 
55.3677539, 10.4316735, 64.81796306065766 
55.3677539, 10.4316767, 64.81495763251704 
55.3677527, 10.4316814, 64.82595115302922 
55.3677484, 10.4316869, 64.93194717364048 
55.3677466, 10.4316911, 64.81094228879654 
55.3677458, 10.4316956, 64.7719356508122 
55.3677444, 10.4316995, 64.83393077713463 
55.367742, 10.4317042, 64.76692579061341 
55.3677405, 10.4317082, 64.68792087168953 
55.367739, 10.4317124, 64.70791561348614 
55.3677365, 10.4317162, 64.592912277994 
55.3677356, 10.4317205, 64.57190610360253 
55.3677356, 10.4317242, 64.64989982721313 
55.3677337, 10.4317281, 64.49189557552211 
55.367733, 10.4317339, 64.49588660776017 
55.3677316, 10.4317394, 64.61587901980732 
55.3677314, 10.4317448, 64.64687010843818 
55.3677324, 10.4317494, 64.65086106108653 
55.367732, 10.4317531, 64.69085528230003 
55.3677313, 10.4317574, 64.66284885895506 
55.3677306, 10.4317623, 64.72484141778699 
55.367731, 10.4317672, 64.71883260798495 
55.3677295, 10.4317716, 64.61582701031884 
55.3677291, 10.4317762, 64.68281970475033 
55.3677279, 10.4317793, 64.6588159390648 
55.3677265, 10.4317834, 64.65081072584307 
55.3677251, 10.431788, 64.70980466442201 
55.3677237, 10.4317924, 64.73679894225614 
55.3677211, 10.4317964, 64.68379539162834 
55.3677207, 10.4318016, 64.77578706815588 
55.3677202, 10.4318042, 64.69078327966336 
55.3677187, 10.4318072, 64.69578005678085 
55.3677176, 10.4318121, 64.67677311309808 
55.3677166, 10.4318167, 64.74876655389622 
55.3677162, 10.4318214, 64.82375907854413 
55.3677154, 10.4318257, 64.78475277939657 
55.3677142, 10.4318296, 64.76574765645515 
55.3677135, 10.4318337, 64.76074157214464 
55.3677142, 10.4318378, 64.76073374600347 
55.3677146, 10.4318421, 64.76572595381296 
55.367714, 10.4318467, 64.74271889684854 
55.3677151, 10.4318518, 64.76370887658204 
55.3677149, 10.4318556, 64.78370267904961 
55.3677149, 10.4318598, 64.7626955541056 
55.3677156, 10.4318648, 64.86968620108836 
55.3677159, 10.4318699, 64.861677176077 
55.3677152, 10.4318757, 64.86466820772695 
55.3677149, 10.4318806, 64.88266026846988 
55.3677134, 10.4318837, 64.80165687579549 
55.3677139, 10.4318888, 64.7896476018797 
55.3677149, 10.4318937, 64.82463804513529 
55.3677148, 10.4318973, 64.80263206235537 
55.3677145, 10.4319015, 64.80562531053499 
55.367713, 10.4319049, 64.7376214088888 
55.3677125, 10.4319087, 64.71661558446476 
55.3677119, 10.4319139, 64.62960750941014 
55.3677111, 10.4319184, 64.69760087069513 
55.3677095, 10.4319232, 64.65059471837081 
55.36771, 10.4319274, 64.64058697112955 
55.3677094, 10.4319311, 64.58658144070941 
55.3677093, 10.4319349, 64.44057511854105 
55.3677082, 10.43194, 64.59556783512777 
55.3677069, 10.4319451, 64.64456080053021 
55.3677065, 10.4319499, 64.64555315509747 
55.367706, 10.431954, 64.63954682160545 
55.3677061, 10.431958, 64.61553991124279 
55.367704, 10.4319624, 64.4875350594628 
55.3677023, 10.4319671, 64.48052920104277 
55.3677019, 10.4319721, 64.55552121623654 
55.367701, 10.431977, 64.47251402314649 
55.3677001, 10.4319822, 64.56750632108768 
