latitude, longitude, altitude 
55.3677663, 10.4306879, 69.7966191301307 
55.3677668, 10.4306902, 69.82161460846515 
55.367767, 10.4306921, 69.81861113816505 
55.3677672, 10.4306943, 69.76460715919806 
55.3677673, 10.4306969, 69.71660262639297 
55.3677675, 10.4306993, 69.69859830830696 
55.3677676, 10.4307018, 69.72059394504618 
55.3677679, 10.4307043, 69.74758933300906 
55.3677682, 10.4307069, 69.75858455141044 
55.3677684, 10.4307093, 69.72658023330311 
55.3677687, 10.4307117, 69.68957579080435 
55.3677689, 10.4307145, 69.66057079446202 
55.3677691, 10.4307172, 69.66556596766935 
55.3677694, 10.4307196, 69.67456152515301 
55.3677696, 10.4307217, 69.65955771568878 
55.3677697, 10.4307241, 69.61355352193715 
55.3677696, 10.4307267, 69.57754923784154 
55.3677697, 10.4307291, 69.56454504408038 
55.3677697, 10.4307316, 69.58154080514475 
55.3677699, 10.4307343, 69.60353597831296 
55.36777, 10.4307368, 69.60053161497896 
55.3677702, 10.4307392, 69.56052729680962 
55.3677704, 10.4307417, 69.5325228090769 
55.3677706, 10.430744, 69.5195186604557 
55.3677708, 10.4307466, 69.53951400315366 
55.3677712, 10.4307487, 69.54450994486199 
55.3677715, 10.4307511, 69.52350550227754 
55.3677717, 10.4307535, 69.48050118407727 
55.3677718, 10.4307559, 69.4514969902618 
55.3677719, 10.4307584, 69.44149262688191 
55.3677721, 10.4307609, 69.46348813910666 
55.3677724, 10.4307633, 69.47748369649565 
55.3677727, 10.4307659, 69.46447891475847 
55.3677729, 10.430768, 69.4304751052084 
55.3677732, 10.4307706, 69.39947032345981 
55.3677735, 10.4307729, 69.37446605038758 
55.3677739, 10.4307751, 69.37846182247971 
55.3677742, 10.4307772, 69.37445788851969 
55.3677745, 10.4307792, 69.34445412411668 
55.3677747, 10.4307813, 69.29245031454039 
55.3677747, 10.4307836, 69.25144641462151 
55.3677747, 10.4307861, 69.23044217557455 
55.3677747, 10.4307883, 69.24843844520927 
55.3677749, 10.4307906, 69.26143429649233 
55.3677751, 10.4307927, 69.25143048689569 
55.3677753, 10.4307951, 69.209426168607 
55.3677756, 10.4307975, 69.17142172591974 
55.3677759, 10.4308, 69.1454171136639 
55.3677761, 10.4308023, 69.15441296492264 
55.3677765, 10.4308044, 69.1424089065153 
55.3677767, 10.4308064, 69.0954052664556 
55.3677768, 10.4308086, 69.03440141165916 
55.3677769, 10.430811, 68.98939721773078 
55.367777, 10.4308134, 68.95639302379763 
55.3677771, 10.4308158, 68.96338882985978 
55.3677773, 10.4308181, 68.95538468108658 
55.3677775, 10.4308206, 68.92138019317917 
55.3677778, 10.4308229, 68.86737592000054 
55.3677782, 10.4308251, 68.82137169198603 
55.3677786, 10.4308275, 68.79136712483555 
55.3677791, 10.4308298, 68.79336260284795 
55.3677795, 10.4308318, 68.78035871394826 
55.3677799, 10.4308339, 68.73635465547804 
55.3677803, 10.4308358, 68.68235093613512 
55.3677806, 10.4308378, 68.64134717161932 
55.3677809, 10.4308398, 68.62234340709954 
55.3677811, 10.4308419, 68.64133959740707 
55.3677814, 10.430844, 68.64033566331246 
55.3677815, 10.430846, 68.6063321475772 
55.3677818, 10.4308481, 68.5543282134744 
55.3677821, 10.4308501, 68.50732444893447 
55.3677824, 10.4308526, 68.47531983655318 
55.3677827, 10.4308546, 68.47431607200429 
55.3677829, 10.4308566, 68.44031243185088 
55.367783, 10.4308585, 68.39330908566146 
55.3677829, 10.4308604, 68.36230598826847 
55.3677829, 10.4308624, 68.34330259690483 
55.3677828, 10.4308647, 68.33029882123272 
55.3677829, 10.4308673, 68.33529428805089 
55.367783, 10.4308695, 68.30929043313884 
55.3677831, 10.4308716, 68.26528674779182 
55.3677833, 10.4308737, 68.22328293804064 
55.3677834, 10.4308758, 68.18727925268617 
55.3677837, 10.4308779, 68.16927531852635 
55.3677841, 10.43088, 68.16727125996101 
55.3677842, 10.430882, 68.13326774416471 
55.3677842, 10.4308841, 68.06726418319649 
55.3677843, 10.4308862, 68.01426049782334 
55.3677843, 10.4308884, 67.98525676727787 
55.3677844, 10.4308908, 67.97925257318586 
55.3677845, 10.4308932, 67.99024837908915 
55.3677846, 10.4308956, 67.9612441849877 
55.3677847, 10.4308982, 67.90923965173937 
55.367785, 10.4309006, 67.86623520882317 
55.3677853, 10.430903, 67.83323076590139 
55.3677857, 10.4309052, 67.81922653771448 
55.367786, 10.4309072, 67.80622277306936 
55.3677862, 10.4309093, 67.74321896325165 
55.3677863, 10.4309115, 67.68021510826135 
55.3677864, 10.4309139, 67.6392109141223 
55.3677866, 10.4309161, 67.64120693471972 
55.3677868, 10.4309186, 67.65520244659456 
55.367787, 10.4309209, 67.65319829760983 
55.3677872, 10.4309233, 67.62019397904726 
55.3677874, 10.4309255, 67.58818999962631 
55.3677877, 10.4309277, 67.55418589579605 
55.3677881, 10.43093, 67.54018149798205 
55.3677886, 10.4309321, 67.54417731490462 
55.3677889, 10.4309342, 67.51517338063347 
55.3677891, 10.4309362, 67.4661697403382 
55.3677892, 10.4309384, 67.43216588529666 
55.3677895, 10.4309406, 67.4151617814384 
55.3677898, 10.4309428, 67.4411576775754 
55.3677901, 10.430945, 67.46315357370761 
55.3677903, 10.4309472, 67.45614959424213 
55.3677904, 10.4309494, 67.43414573917966 
55.3677906, 10.4309517, 67.40514159013023 
55.3677908, 10.4309538, 67.3951377802275 
