timestamp, latitude, longitude, altitude 
1762512642.6015673, 55.3680967, 10.4330426, 60.672212941728375 
1762512643.2022119, 55.3681035, 10.4330417, 60.74520599382831 
1762512644.5652092, 55.3681171, 10.4330354, 60.820199736190816 
1762512645.1732523, 55.3681234, 10.4330312, 60.86919901272032 
1762512646.0005639, 55.3681301, 10.4330287, 60.971194904721244 
1762512646.531262, 55.3681375, 10.4330258, 61.022190602935964 
1762512647.2733154, 55.3681452, 10.433021, 61.02218915219727 
1762512647.917645, 55.3681525, 10.4330164, 61.022187860370636 
1762512648.5062659, 55.3681583, 10.4330121, 60.99818792906974 
1762512649.2613351, 55.3681653, 10.4330091, 60.99518429485653 
1762512651.2213752, 55.368186, 10.4330091, 61.01415848746478 
1762512651.8377042, 55.3681931, 10.4330069, 61.05115336975352 
1762512652.6023922, 55.3681999, 10.4330057, 61.13914692836886 
1762512653.1954312, 55.3682069, 10.4330032, 61.18214244418762 
1762512653.8115137, 55.3682135, 10.4330024, 61.202135572780044 
1762512654.559743, 55.3682205, 10.4330014, 61.21112854192045 
1762512655.165441, 55.3682279, 10.4330027, 61.23011710776011 
1762512655.912494, 55.3682353, 10.433001, 61.21311076593942 
1762512656.517796, 55.3682415, 10.432997, 61.29310982463062 
1762512657.1535566, 55.3682461, 10.4329945, 61.339108332133385 
1762512659.891526, 55.3682717, 10.4329924, 61.322079971428536 
1762512662.4746556, 55.3682956, 10.4329872, 61.637058990632546 
1762512664.488717, 55.3683085, 10.4329819, 61.669051897780776 
1762512665.203669, 55.3683083, 10.4329779, 61.683058937428896 
1762512665.8186812, 55.3683076, 10.4329777, 61.68706015004664 
1762512666.4356909, 55.3683073, 10.4329786, 61.69105899644478 
1762512667.1757128, 55.3683077, 10.432979, 61.66905781850784 
1762512667.792747, 55.36831, 10.4329806, 61.608052233635505 
1762512669.7756984, 55.3683202, 10.4329788, 61.45204256645642 
1762512670.5237136, 55.3683251, 10.4329795, 61.395035266090275 
1762512671.128768, 55.3683287, 10.4329814, 61.29502755015763 
1762512671.864763, 55.3683332, 10.4329813, 61.24602210661175 
1762512672.5357373, 55.3683373, 10.4329848, 61.19301105072301 
1762512673.1148465, 55.3683437, 10.4329825, 61.18800697148542 
1762512673.8748097, 55.3683473, 10.4329814, 61.15200434793634 
1762512674.4618025, 55.3683523, 10.4329807, 61.10799929881992 
1762512675.0757866, 55.3683574, 10.4329764, 61.08100023609258 
1762512677.0691142, 55.36837, 10.432963, 60.94500726448446 
1762512679.8027601, 55.3683714, 10.4329545, 60.94501994715661 
1762512680.4177196, 55.3683715, 10.4329543, 60.93002016191156 
1762512681.160897, 55.3683715, 10.4329546, 60.93501965264437 
1762512681.769892, 55.3683715, 10.4329549, 60.93601914337714 
1762512682.3908353, 55.3683712, 10.4329554, 60.92101866886772 
1762512683.1229124, 55.3683711, 10.4329557, 60.90101828435675 
1762512683.7328706, 55.3683709, 10.432956, 60.88001802460205 
1762512684.4902496, 55.3683707, 10.4329561, 60.844018104358824 
1762512685.0948496, 55.3683704, 10.4329557, 60.82501915765046 
1762512685.8342102, 55.3683705, 10.432956, 60.68601852362701 
1762512687.706911, 55.3683706, 10.4329567, 60.74601721058002 
1762512689.0993834, 55.3683705, 10.4329565, 60.7860176748479 
1762512691.030055, 55.3683704, 10.4329566, 60.958017629848236 
