timestamp, latitude, longitude, altitude 
1762512123.2627914, 55.367142, 10.4332269, 61.535088106982315 
1762512143.2929764, 55.3671891, 10.4332172, 62.35504605256306 
1762512163.3064299, 55.3674045, 10.433186, 60.40883127062166 
1762512179.7921178, 55.3675962, 10.4331458, 58.56966105685207 
1762512235.8502102, 55.3682069, 10.4330026, 58.014143462697746 
1762512246.356582, 55.3683256, 10.4330003, 57.93299933310119 
